"+10 degrees board impact on joint"

"Time      "	".JOINT_qianhou.Element_Force.Mag"
1.100000e-01	4.183992e+01
1.110000e-01	4.184119e+01
1.120000e-01	4.184240e+01
1.130000e-01	4.184360e+01
1.140000e-01	4.184482e+01
1.150000e-01	4.184608e+01
1.160000e-01	4.184738e+01
1.170000e-01	4.184871e+01
1.180000e-01	4.185004e+01
1.190000e-01	4.185138e+01
1.200000e-01	4.185271e+01
1.210000e-01	4.185402e+01
1.220000e-01	4.185530e+01
1.230000e-01	4.185654e+01
1.240000e-01	4.185775e+01
1.250000e-01	4.185894e+01
1.260000e-01	4.186015e+01
1.270000e-01	4.186139e+01
1.280000e-01	4.186270e+01
1.290000e-01	4.186406e+01
1.300000e-01	4.186548e+01
1.310000e-01	4.186694e+01
1.320000e-01	4.186842e+01
1.330000e-01	4.186991e+01
1.340000e-01	4.187137e+01
1.350000e-01	4.187277e+01
1.360000e-01	4.187409e+01
1.370000e-01	4.187529e+01
1.380000e-01	4.187637e+01
1.390000e-01	4.187734e+01
1.400000e-01	4.187818e+01
1.410000e-01	4.187892e+01
1.420000e-01	4.187956e+01
1.430000e-01	4.188014e+01
1.440000e-01	4.188067e+01
1.450000e-01	4.188120e+01
1.460000e-01	4.188176e+01
1.470000e-01	4.188238e+01
1.480000e-01	4.188308e+01
1.490000e-01	4.188388e+01
1.500000e-01	4.188479e+01
1.510000e-01	4.188578e+01
1.520000e-01	4.188682e+01
1.530000e-01	4.188789e+01
1.540000e-01	4.188893e+01
1.550000e-01	4.188991e+01
1.560000e-01	4.189078e+01
1.570000e-01	4.189152e+01
1.580000e-01	4.189213e+01
1.590000e-01	4.189261e+01
1.600000e-01	4.189300e+01
1.610000e-01	4.189335e+01
1.620000e-01	4.189370e+01
1.629792e-01	8.751907e+01
1.630000e-01	2.567420e+03
1.640000e-01	2.563728e+03
1.650000e-01	2.504791e+03
1.660000e-01	2.444829e+03
1.670000e-01	2.386368e+03
1.680000e-01	2.332645e+03
1.690000e-01	2.277736e+03
1.700000e-01	2.228592e+03
1.710000e-01	2.179160e+03
1.720000e-01	2.130393e+03
1.730000e-01	2.087703e+03
1.740000e-01	2.043022e+03
1.750000e-01	2.000477e+03
1.760000e-01	1.959821e+03
1.770000e-01	1.923414e+03
1.780000e-01	1.882257e+03
1.790000e-01	1.849035e+03
1.800000e-01	1.811443e+03
1.810000e-01	1.781277e+03
1.820000e-01	1.745492e+03
1.830000e-01	1.717265e+03
1.840000e-01	1.685332e+03
1.850000e-01	1.659644e+03
1.860000e-01	1.633227e+03
1.870000e-01	1.623712e+03
1.874258e-01	1.656275e+03
1.876789e-01	3.268830e+05
1.879334e-01	6.033706e+02
1.880000e-01	4.856400e+02
1.888514e-01	2.555744e+01
1.890000e-01	1.494763e+01
1.892611e-01	4.411297e+01
1.895208e-01	3.720352e+01
1.897782e-01	2.880381e+01
1.900000e-01	2.336448e+01
1.904936e-01	1.040793e+01
1.907533e-01	1.041263e+01
1.910000e-01	4.815127e+00
1.912637e-01	4.725587e+00
1.915215e-01	4.672087e+00
1.920000e-01	4.725261e+00
1.922816e-01	1.035107e+01
1.925319e-01	1.069463e+01
1.929642e-01	5.333377e+00
1.930000e-01	5.346185e+00
1.940000e-01	7.979105e+00
1.950000e-01	4.342424e+00
1.960000e-01	4.672341e+00
1.970000e-01	4.874686e+00
1.980000e-01	4.996807e+00
1.990000e-01	5.101556e+00
2.000000e-01	5.215846e+00
2.010000e-01	5.258700e+00
2.020000e-01	5.264308e+00
2.022584e-01	5.914885e+00
2.030000e-01	5.376172e+00
2.040000e-01	5.415366e+00
2.044675e-01	5.587836e+00
2.047973e-01	5.471717e+00
2.050000e-01	5.436335e+00
2.054280e-01	3.777451e+02
2.060000e-01	5.453333e+00
2.070000e-01	5.473324e+00
2.080000e-01	5.489814e+00
2.090000e-01	5.504591e+00
2.100000e-01	5.514144e+00
2.103819e-01	5.088151e+00
2.110000e-01	5.524527e+00
2.120000e-01	5.534029e+00
2.124900e-01	5.562671e+00
2.130000e-01	5.544557e+00
2.140000e-01	5.553777e+00
2.150000e-01	5.556602e+00
2.160000e-01	5.563377e+00
2.163133e-01	5.756307e+00
2.170000e-01	5.567927e+00
2.180000e-01	5.599814e+00
2.190000e-01	5.592627e+00
2.200000e-01	5.584024e+00
2.205020e-01	9.923764e+00
2.207624e-01	5.498661e+00
2.210000e-01	5.280517e+00
2.213960e-01	7.465519e+00
2.220000e-01	5.564522e+00
2.227874e-01	9.888534e+00
2.230000e-01	5.630159e+00
2.232531e-01	5.326693e+00
2.235037e-01	5.077755e+00
2.240000e-01	5.545877e+00
2.244375e-01	5.804089e+01
2.247121e-01	5.573801e+00
2.249679e-01	6.495408e+00
2.250000e-01	5.299198e+00
2.257754e-01	5.529794e+00
2.260000e-01	4.491109e+00
2.270000e-01	5.516729e+00
2.278440e-01	2.501814e+01
2.280000e-01	5.521268e+00
2.286997e-01	4.372894e+03
2.289662e-01	5.573148e+00
2.290000e-01	5.537086e+00
2.300000e-01	5.486782e+00
2.310000e-01	5.476473e+00
2.320000e-01	5.465810e+00
2.330000e-01	5.454690e+00
2.340000e-01	5.444247e+00
2.350000e-01	5.431897e+00
2.360000e-01	5.419717e+00
2.370000e-01	5.406387e+00
2.380000e-01	5.393766e+00
2.390000e-01	5.380728e+00
2.400000e-01	5.367588e+00
2.410000e-01	5.354160e+00
2.420000e-01	5.340490e+00
2.430000e-01	5.326432e+00
2.440000e-01	5.312658e+00
2.450000e-01	5.298564e+00
2.460000e-01	5.284545e+00
2.470000e-01	5.270432e+00
2.480000e-01	5.246246e+00
2.490000e-01	5.242262e+00
2.500000e-01	5.225899e+00
2.510000e-01	5.212014e+00
2.520000e-01	5.197802e+00
2.530000e-01	5.183207e+00
2.540000e-01	5.169280e+00
2.550000e-01	5.151898e+00
2.560000e-01	5.140694e+00
2.570000e-01	5.127434e+00
2.580000e-01	5.112246e+00
2.590000e-01	5.096580e+00
2.600000e-01	5.080618e+00
2.610000e-01	5.060559e+00
2.620000e-01	5.046775e+00
2.630000e-01	5.030963e+00
2.640000e-01	5.016183e+00
2.650000e-01	5.002918e+00
2.653396e-01	7.750973e+01
2.660000e-01	4.989810e+00
2.670000e-01	4.971951e+00
2.680000e-01	4.957887e+00
2.690000e-01	4.944090e+00
2.696453e-01	8.631249e+00
2.700000e-01	4.924574e+00
2.710000e-01	4.915522e+00
2.720000e-01	4.903888e+00
2.730000e-01	4.886982e+00
2.740000e-01	4.872503e+00
2.750000e-01	4.858731e+00
2.760000e-01	4.846263e+00
2.770000e-01	4.834574e+00
2.780000e-01	4.823629e+00
2.790000e-01	4.801104e+00
2.798867e-01	1.349352e+01
2.800000e-01	4.328120e+00
2.802829e-01	6.551248e+00
2.805953e-01	4.661210e+00
2.808576e-01	5.661997e+00
2.810000e-01	4.530457e+00
2.815052e-01	8.239858e+00
2.817620e-01	4.763472e+00
2.820000e-01	4.760436e+00
2.830000e-01	4.746935e+00
2.840000e-01	4.732695e+00
2.842613e-01	6.082546e+00
2.850000e-01	4.691332e+00
2.860000e-01	4.689524e+00
2.870000e-01	4.684710e+00
2.880000e-01	4.677947e+00
2.882529e-01	8.141386e+00
2.890000e-01	4.662241e+00
2.900000e-01	4.649394e+00
2.910000e-01	4.635582e+00
2.913935e-01	8.212692e+00
2.920000e-01	4.619404e+00
2.930000e-01	4.608093e+00
2.940000e-01	4.593606e+00
2.950000e-01	4.579420e+00
2.960000e-01	4.565023e+00
2.970000e-01	4.550694e+00
2.980000e-01	4.536351e+00
2.990000e-01	4.522119e+00
3.000000e-01	4.507627e+00
3.010000e-01	4.493079e+00
3.020000e-01	4.478650e+00
3.030000e-01	4.463880e+00
3.040000e-01	4.450625e+00
3.050000e-01	4.439202e+00
3.060000e-01	4.420673e+00
3.070000e-01	4.412269e+00
3.080000e-01	4.393186e+00
3.083488e-01	1.954715e+02
3.086131e-01	3.600204e+00
3.088716e-01	3.390551e+00
3.090000e-01	3.958240e+00
3.100000e-01	4.360218e+00
3.103012e-01	9.946420e+00
3.109385e-01	7.513655e+00
3.110000e-01	4.718244e+00
3.120000e-01	4.329707e+00
3.130000e-01	4.315977e+00
3.140000e-01	4.301025e+00
3.150000e-01	4.285836e+00
3.160000e-01	4.270608e+00
3.170000e-01	4.255336e+00
3.180000e-01	4.239996e+00
3.190000e-01	4.225358e+00
3.200000e-01	4.203669e+00
3.210000e-01	4.193942e+00
3.220000e-01	4.178195e+00
3.230000e-01	4.163026e+00
3.240000e-01	4.146654e+00
3.245506e-01	8.851725e+00
3.250000e-01	4.120085e+00
3.252693e-01	7.157873e+00
3.260000e-01	3.982132e+00
3.270000e-01	3.995140e+00
3.277320e-01	7.068829e+00
3.280000e-01	3.635810e+00
3.282827e-01	3.240418e+00
3.290000e-01	3.992799e+00
3.300000e-01	3.981074e+00
3.310000e-01	3.971288e+00
3.320000e-01	3.960665e+00
3.330000e-01	3.950365e+00
3.340000e-01	3.939456e+00
3.350000e-01	3.928600e+00
3.360000e-01	3.918001e+00
3.370000e-01	6.830805e+00
3.372840e-01	3.979241e+00
3.380000e-01	3.755493e+00
3.390000e-01	3.755802e+00
3.400000e-01	3.743196e+00
3.410000e-01	3.729903e+00
3.420000e-01	3.717083e+00
3.430000e-01	3.704469e+00
3.440000e-01	3.692120e+00
3.450000e-01	3.680341e+00
3.460000e-01	3.668442e+00
3.470000e-01	3.657436e+00
3.480000e-01	3.646175e+00
3.490000e-01	3.635598e+00
3.500000e-01	3.625195e+00
3.510000e-01	3.614902e+00
3.520000e-01	3.605437e+00
3.530000e-01	3.595413e+00
3.540000e-01	3.586125e+00
3.550000e-01	3.577098e+00
3.560000e-01	3.567922e+00
3.570000e-01	3.559981e+00
3.580000e-01	3.551652e+00
3.590000e-01	6.400161e+00
3.596687e-01	6.382240e+00
3.600000e-01	4.797770e+00
3.603183e-01	6.358075e+00
3.606104e-01	4.025146e+00
3.610000e-01	3.530279e+00
3.620000e-01	3.669891e+00
3.630000e-01	3.653659e+00
3.640000e-01	3.638302e+00
3.650000e-01	3.622009e+00
3.660000e-01	3.606536e+00
3.670000e-01	3.590483e+00
3.680000e-01	3.574868e+00
3.690000e-01	3.558983e+00
3.700000e-01	3.547440e+00
3.710000e-01	3.528086e+00
3.720000e-01	3.518099e+00
3.730000e-01	3.492234e+00
3.733116e-01	3.377402e+00
3.740000e-01	3.332898e+00
3.750000e-01	3.342322e+00
3.753906e-01	5.985500e+00
3.756435e-01	6.125515e+00
3.760000e-01	3.400473e+00
3.770000e-01	3.414158e+00
3.780000e-01	3.403872e+00
3.790000e-01	3.393449e+00
3.800000e-01	3.382105e+00
3.810000e-01	3.370883e+00
3.814641e-01	5.848448e+00
3.817201e-01	5.870835e+00
3.820000e-01	3.348416e+00
3.830000e-01	3.340134e+00
3.836668e-01	7.512583e+00
3.840000e-01	3.324645e+00
3.845396e-01	1.940618e+00
3.847901e-01	5.465939e+00
3.850000e-01	5.624404e+00
3.852537e-01	2.633727e+00
3.855134e-01	3.531750e+00
3.857804e-01	3.157510e+00
3.860000e-01	3.188232e+00
3.865182e-01	5.705484e+00
3.867772e-01	2.743715e+00
3.870000e-01	3.196456e+00
3.873321e-01	3.140654e+00
3.880000e-01	3.212134e+00
3.890000e-01	3.210522e+00
3.900000e-01	3.206684e+00
3.907849e-01	5.586252e+00
3.910000e-01	3.543418e+00
3.915351e-01	5.600434e+00
3.917892e-01	3.201357e+00
3.920000e-01	3.200943e+00
3.923407e-01	6.414037e+00
3.930000e-01	3.182752e+00
3.932536e-01	2.464894e+00
3.935134e-01	2.467005e+00
3.938040e-01	5.503507e+00
3.940000e-01	5.498894e+00
3.942564e-01	3.006423e+00
3.950000e-01	3.018344e+00
3.960000e-01	3.020667e+00
3.965226e-01	5.438322e+00
3.968003e-01	5.441475e+00
3.970000e-01	2.999860e+00
3.977677e-01	5.440329e+00
3.980000e-01	2.985049e+00
3.982732e-01	2.632411e+00
3.987340e-01	3.281196e+00
3.990000e-01	3.097223e+00
3.992535e-01	8.783668e+00
3.995051e-01	5.294806e+00
3.997580e-01	3.064829e+00
4.000000e-01	3.080410e+00
4.010000e-01	3.054290e+00
4.012711e-01	3.168457e+00
4.015329e-01	2.797913e+00
4.017979e-01	2.885471e+00
4.020000e-01	2.671668e+00
4.029383e-01	5.259601e+00
4.030000e-01	5.263762e+00
4.032606e-01	2.443099e+00
4.040000e-01	2.995906e+00
4.043211e-01	6.310900e+00
4.050000e-01	2.995095e+00
4.055964e-01	3.587465e+00
4.060000e-01	2.992776e+00
4.070000e-01	3.822508e+00
4.080000e-01	2.950871e+00
4.090000e-01	2.945501e+00
4.097888e-01	2.896107e+00
4.100000e-01	2.910142e+00
4.110000e-01	2.909703e+00
4.120000e-01	2.883006e+00
4.130000e-01	2.856919e+00
4.140000e-01	2.782902e+00
4.150000e-01	2.871464e+00
4.160000e-01	2.778112e+00
4.170000e-01	2.847797e+00
4.180000e-01	2.833552e+00
4.187807e-01	4.681722e+01
4.190000e-01	4.814609e+00
4.193225e-01	4.829632e+00
4.195900e-01	4.819126e+00
4.198418e-01	4.780249e+00
4.200000e-01	2.773922e+00
4.208749e-01	5.946998e+00
4.210000e-01	2.674398e+00
4.212504e-01	4.966643e+00
4.215018e-01	6.057565e+00
4.218644e-01	2.900194e+00
4.220000e-01	2.668046e+00
4.222527e-01	2.474925e+00
4.225061e-01	4.738911e+00
4.227567e-01	2.537841e+00
4.230000e-01	3.592244e+00
4.233667e-01	2.861462e+00
4.236213e-01	4.789475e+00
4.239133e-01	2.262333e+00
4.240000e-01	2.796317e+00
4.242546e-01	3.450242e+00
4.249374e-01	1.098368e+01
4.250000e-01	2.731609e+00
4.253137e-01	3.122977e+00
4.260000e-01	2.669293e+00
4.270000e-01	2.740400e+00
4.280000e-01	2.634468e+00
4.284008e-01	2.672318e+00
4.290000e-01	2.137726e+00
4.292795e-01	2.866990e+00
4.300000e-01	4.177908e+00
4.310000e-01	3.437551e+00
4.320000e-01	2.539241e+00
4.330000e-01	2.554934e+00
4.340000e-01	1.585944e+00
4.350000e-01	2.512218e+00
4.360000e-01	2.502645e+00
4.370000e-01	2.589290e+00
4.380000e-01	2.471736e+00
4.390000e-01	2.484862e+00
4.400000e-01	2.447435e+00
4.410000e-01	2.412261e+00
4.417559e-01	2.593340e+00
4.420000e-01	2.497055e+00
4.422679e-01	2.492554e+00
4.430000e-01	2.395465e+00
4.434384e-01	4.829081e+00
4.440000e-01	2.347854e+00
4.450000e-01	2.308540e+00
4.460000e-01	2.343213e+00
4.470000e-01	2.313586e+00
4.480000e-01	2.316406e+00
4.489930e-01	4.712306e+00
4.490000e-01	2.082826e+00
4.500000e-01	2.277941e+00
4.510000e-01	2.264512e+00
4.520000e-01	2.216590e+00
4.530000e-01	2.242099e+00
4.540000e-01	2.218837e+00
4.550000e-01	2.166329e+00
4.560000e-01	2.178257e+00
4.563723e-01	2.523529e+00
4.570000e-01	6.017341e+00
4.580000e-01	2.578896e+00
4.590000e-01	2.129114e+00
4.600000e-01	2.114681e+00
4.610000e-01	2.092254e+00
4.620000e-01	2.080080e+00
4.630000e-01	2.048368e+00
4.634306e-01	3.183908e+00
4.640000e-01	2.045070e+00
4.650000e-01	2.031179e+00
4.657007e-01	2.074743e+00
4.660000e-01	2.013418e+00
4.670000e-01	1.995320e+00
4.680000e-01	1.982197e+00
4.690000e-01	1.967478e+00
4.700000e-01	1.953162e+00
4.710000e-01	1.935180e+00
4.720000e-01	1.918167e+00
4.730000e-01	1.899662e+00
4.740000e-01	1.885902e+00
4.750000e-01	1.886150e+00
4.760000e-01	1.849999e+00
4.770000e-01	1.862423e+00
4.780000e-01	1.635046e+00
4.790000e-01	1.799659e+00
4.800000e-01	1.759109e+00
4.810000e-01	1.768318e+00
4.820000e-01	1.752182e+00
4.830000e-01	1.734598e+00
4.840000e-01	1.718782e+00
4.850000e-01	1.702248e+00
4.860000e-01	1.685702e+00
4.870000e-01	1.635271e+00
4.880000e-01	1.659595e+00
4.884891e-01	7.602353e+00
4.888821e-01	1.930411e+00
4.890000e-01	1.611118e+00
4.900000e-01	1.703128e+00
4.910000e-01	1.632148e+00
4.920000e-01	1.579501e+00
4.930000e-01	1.560564e+00
4.940000e-01	1.379397e+00
4.950000e-01	1.462643e+00
4.960000e-01	1.524155e+00
4.970000e-01	1.507847e+00
4.980000e-01	1.490740e+00
4.990000e-01	1.471559e+00
5.000000e-01	1.430099e+00
5.010000e-01	1.440185e+00
5.020000e-01	1.424877e+00
5.030000e-01	1.401441e+00
5.040000e-01	1.364050e+00
5.050000e-01	1.375971e+00
5.060000e-01	1.358994e+00
5.070000e-01	1.332206e+00
5.080000e-01	1.326387e+00
5.090000e-01	1.309441e+00
5.096745e-01	1.772451e+00
5.100000e-01	1.283965e+00
5.110000e-01	1.287281e+00
5.120000e-01	1.259625e+00
5.130000e-01	1.242924e+00
5.140000e-01	1.226194e+00
5.150000e-01	1.209379e+00
5.160000e-01	1.192603e+00
5.170000e-01	1.175499e+00
5.180000e-01	1.158437e+00
5.190000e-01	1.141282e+00
5.200000e-01	1.123842e+00
5.210000e-01	1.105780e+00
5.220000e-01	1.088564e+00
5.230000e-01	1.068959e+00
5.240000e-01	1.052363e+00
5.250000e-01	1.034060e+00
5.260000e-01	1.014962e+00
5.270000e-01	9.955529e-01
5.280000e-01	9.756023e-01
5.290000e-01	9.549231e-01
5.300000e-01	9.338638e-01
5.310000e-01	9.123651e-01
5.320000e-01	8.905443e-01
5.330000e-01	8.698853e-01
5.340000e-01	8.528580e-01
5.350000e-01	8.465350e-01
5.356494e-01	5.656704e-01
5.360000e-01	6.866309e-01
5.370000e-01	6.519486e-01
5.380000e-01	7.565614e-01
5.390000e-01	9.616326e-01
5.400000e-01	1.211252e+00
5.410000e-01	1.527374e+00
5.420000e-01	1.914956e+00
5.430000e-01	2.346051e+00
5.440000e-01	2.742118e+00
5.450000e-01	3.047946e+00
5.460000e-01	3.178111e+00
5.470000e-01	3.089451e+00
5.480000e-01	2.800837e+00
5.484305e-01	2.612569e+00
5.490000e-01	2.382136e+00
5.500000e-01	1.960186e+00
5.510000e-01	1.548450e+00
5.520000e-01	1.194817e+00
5.530000e-01	9.400238e-01
5.540000e-01	1.297232e+00
5.550000e-01	8.040158e-01
5.560000e-01	8.030983e-01
5.570000e-01	8.623529e-01
5.580000e-01	9.457160e-01
5.590000e-01	1.035426e+00
5.600000e-01	1.118709e+00
5.610000e-01	1.201139e+00
5.620000e-01	1.265659e+00
5.630000e-01	1.342111e+00
5.640000e-01	1.387836e+00
5.650000e-01	1.462694e+00
5.660000e-01	1.487400e+00
5.670000e-01	1.879894e+00
5.680000e-01	1.607779e+00
5.690000e-01	1.598835e+00
5.700000e-01	1.627899e+00
5.710000e-01	1.654314e+00
5.720000e-01	1.677257e+00
5.730000e-01	1.696393e+00
5.740000e-01	1.678371e+00
5.750000e-01	1.666584e+00
5.760000e-01	1.738356e+00
5.770000e-01	1.840895e+00
5.780000e-01	1.641058e+00
5.790000e-01	1.649316e+00
5.800000e-01	1.702211e+00
5.810000e-01	1.100046e+00
5.820000e-01	1.670833e+00
5.830000e-01	1.686726e+00
5.840000e-01	1.687019e+00
5.850000e-01	1.688588e+00
5.860000e-01	1.676911e+00
5.870000e-01	1.666931e+00
5.880000e-01	1.289682e+01
5.890000e-01	8.712070e-01
5.900000e-01	9.566460e-01
5.910000e-01	1.470351e+00
5.920000e-01	1.445686e+00
5.930000e-01	1.420338e+00
5.940000e-01	1.390359e+00
5.950000e-01	1.358149e+00
5.960000e-01	1.322575e+00
5.970000e-01	1.282806e+00
5.980000e-01	1.240011e+00
5.990000e-01	1.201750e+00
6.000000e-01	1.168488e+00
6.010000e-01	1.095506e+00
6.020000e-01	1.045601e+00
6.030000e-01	9.990597e-01
6.040000e-01	9.588256e-01
6.050000e-01	1.030094e+00
6.060000e-01	9.050015e-01
6.070000e-01	9.046298e-01
6.080000e-01	9.648471e-01
6.090000e-01	1.003174e+00
6.100000e-01	1.072523e+00
6.110000e-01	1.157129e+00
6.120000e-01	9.216589e-01
6.130000e-01	1.682800e+00
6.140000e-01	1.364669e+00
6.150000e-01	1.401602e+00
6.160000e-01	1.392010e+00
6.170000e-01	1.345631e+00
6.180000e-01	1.269933e+00
6.190000e-01	1.181579e+00
6.200000e-01	1.093942e+00
6.210000e-01	3.295727e+00
6.220000e-01	1.006061e+00
6.230000e-01	1.620379e+00
6.240000e-01	9.686868e-01
6.250000e-01	1.002144e+00
6.260000e-01	1.050662e+00
6.270000e-01	1.108051e+00
6.280000e-01	1.168642e+00
6.290000e-01	1.228054e+00
6.300000e-01	1.289180e+00
6.310000e-01	1.339813e+00
6.320000e-01	1.397862e+00
6.330000e-01	1.446353e+00
6.340000e-01	1.476149e+00
6.350000e-01	3.275505e+01
6.360000e-01	1.570283e+00
6.370000e-01	1.601037e+00
6.380000e-01	1.629956e+00
6.390000e-01	1.655423e+00
6.400000e-01	1.677872e+00
6.410000e-01	1.696511e+00
6.420000e-01	1.714104e+00
6.430000e-01	1.727966e+00
6.440000e-01	1.739153e+00
6.450000e-01	1.747674e+00
6.460000e-01	1.753620e+00
6.470000e-01	1.757094e+00
6.480000e-01	1.758033e+00
6.490000e-01	1.756593e+00
6.500000e-01	1.752540e+00
6.510000e-01	1.746149e+00
6.520000e-01	1.737497e+00
6.530000e-01	1.726336e+00
6.540000e-01	1.712465e+00
6.550000e-01	1.696642e+00
6.560000e-01	1.678188e+00
6.570000e-01	2.034029e+00
6.580000e-01	1.603634e+00
6.590000e-01	1.604766e+00
6.600000e-01	1.530404e+00
6.610000e-01	1.485021e+00
6.620000e-01	1.432912e+00
6.630000e-01	1.828846e+00
6.640000e-01	7.619578e-01
6.650000e-01	1.119558e+00
6.660000e-01	1.031946e+00
6.670000e-01	9.730754e-01
6.680000e-01	9.157004e-01
6.690000e-01	8.625620e-01
6.700000e-01	8.230541e-01
6.710000e-01	8.125004e-01
6.720000e-01	8.448102e-01
6.730000e-01	9.275668e-01
6.740000e-01	1.035970e+00
6.750000e-01	1.198839e+00
6.760000e-01	1.407015e+00
6.770000e-01	1.634996e+00
6.780000e-01	1.852111e+00
6.790000e-01	2.019489e+00
6.800000e-01	2.103756e+00
6.810000e-01	2.092778e+00
6.820000e-01	1.985898e+00
6.830000e-01	1.806743e+00
6.840000e-01	1.589757e+00
6.850000e-01	1.375940e+00
6.860000e-01	1.201663e+00
6.870000e-01	1.083251e+00
6.880000e-01	1.037727e+00
6.890000e-01	1.047907e+00
6.900000e-01	1.097036e+00
6.910000e-01	1.167878e+00
6.920000e-01	1.247096e+00
6.930000e-01	1.327253e+00
6.940000e-01	1.404432e+00
6.950000e-01	1.477045e+00
6.960000e-01	1.544898e+00
6.970000e-01	1.607134e+00
6.980000e-01	1.661954e+00
6.990000e-01	1.712712e+00
7.000000e-01	1.757289e+00
7.010000e-01	1.797761e+00
7.020000e-01	1.834691e+00
7.030000e-01	1.867104e+00
7.040000e-01	1.894740e+00
7.050000e-01	1.918030e+00
7.060000e-01	1.943244e+00
7.070000e-01	1.952279e+00
7.080000e-01	1.962823e+00
7.090000e-01	1.972115e+00
7.100000e-01	1.883347e+00
7.110000e-01	1.978767e+00
7.120000e-01	1.977645e+00
7.130000e-01	1.972158e+00
7.140000e-01	1.963869e+00
7.150000e-01	1.951679e+00
7.160000e-01	1.935888e+00
7.170000e-01	1.916602e+00
7.180000e-01	1.893583e+00
7.190000e-01	1.866633e+00
7.200000e-01	2.249949e+00
7.210000e-01	1.830871e+00
7.220000e-01	1.808344e+00
7.230000e-01	1.805004e+00
7.240000e-01	1.761450e+00
7.250000e-01	1.726085e+00
7.260000e-01	1.689493e+00
7.270000e-01	1.646697e+00
7.280000e-01	1.599308e+00
7.290000e-01	1.505663e+00
7.300000e-01	1.445950e+00
7.310000e-01	1.550949e+00
7.320000e-01	8.931776e-01
7.330000e-01	1.012130e+00
7.340000e-01	9.376683e-01
7.350000e-01	8.579437e-01
7.360000e-01	7.760590e-01
7.370000e-01	6.929197e-01
7.380000e-01	6.131462e-01
7.390000e-01	5.389924e-01
7.400000e-01	4.823186e-01
